Employee ID,Gender,Days in Company,Office,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe33003400310034003900,Female,454,Rio de Janeiro,No,1,3.0,5.3,0.3
fffe3800380032003900,Female,485,Sao Paulo,Yes,1,4.0,4.6,
fffe33003000330036003100,Female,443,Rio de Janeiro,Yes,5,10.0,8.5,0.74
fffe31003600340036003600,Male,701,Rio de Janeiro,No,3,6.0,6.6,0.56
fffe3100380039003500,Female,673,Rio de Janeiro,No,2,3.0,5.8,0.41
fffe3800310035003400,Female,634,Rio de Janeiro,Yes,2,3.0,,
fffe32003200300035003300,Female,726,Sao Paulo,No,3,5.0,5.3,0.43
fffe31003500330037003100,Male,603,Sao Paulo,No,2,,,
fffe33003100330032003900,Female,501,Rio de Janeiro,Yes,2,2.0,2.2,0.15
fffe3100350038003100,Female,496,Rio de Janeiro,No,2,5.0,7.4,0.55
fffe32003300340036003600,Male,521,Sao Paulo,No,2,5.0,7.3,0.53
fffe31003900320034003500,Male,500,Sao Paulo,Yes,0,1.0,0.0,
fffe320039003300,Female,475,Rio de Janeiro,Yes,3,6.0,7.4,0.61
fffe3700340038003700,Female,514,Rio de Janeiro,No,2,5.0,7.3,0.65
fffe3300370033003500,Female,541,Rio de Janeiro,Yes,4,7.0,,0.69
fffe31003700320039003300,Male,677,Rio de Janeiro,Yes,2,2.0,2.8,0.18
fffe3400390033003500,Female,553,Sao Paulo,Yes,1,1.0,4.3,0.23
fffe32003200340036003700,Female,512,Rio de Janeiro,No,2,,2.7,
fffe32003900360031003100,Male,455,Rio de Janeiro,Yes,3,7.0,6.9,0.62
fffe32003200390039003700,Female,373,Rio de Janeiro,No,4,7.0,9.9,0.86
fffe3200380037003300,Male,666,Rio de Janeiro,Yes,2,3.0,6.2,0.45
fffe340038003100,Female,537,Rio de Janeiro,No,4,7.0,7.5,0.56
fffe31003400330037003300,Male,659,Rio de Janeiro,Yes,1,1.0,1.3,
fffe32003200350035003300,Female,375,Rio de Janeiro,No,4,6.0,7.4,0.52
fffe3200370037003900,Male,651,Rio de Janeiro,No,4,7.0,9.3,0.78
fffe31003900350032003200,Male,440,Rio de Janeiro,No,1,1.0,3.2,0.21
fffe32003500340039003800,Female,423,Sao Paulo,Yes,3,6.0,5.3,0.45
fffe32003400300038003000,Male,400,Sao Paulo,Yes,4,9.0,9.7,0.99
fffe3700320036003000,Male,648,Rio de Janeiro,Yes,1,3.0,5.1,0.43
fffe31003900390033003100,Female,713,Sao Paulo,No,4,6.0,6.8,0.68
fffe3200360036003100,Female,703,Rio de Janeiro,Yes,1,2.0,5.4,0.47
fffe3900380034003800,Female,393,Rio de Janeiro,Yes,1,4.0,5.3,0.4
fffe32003100360039003000,Male,516,Rio de Janeiro,No,4,9.0,9.2,1.0
fffe33003400340034003300,Male,442,Rio de Janeiro,Yes,2,3.0,4.7,0.26
fffe32003900370031003300,Female,680,Sao Paulo,Yes,3,4.0,5.1,0.37
fffe3200390036003100,Male,536,Rio de Janeiro,No,3,6.0,7.4,0.73
fffe31003500330030003700,Female,388,Sao Paulo,Yes,3,5.0,4.1,0.3
fffe32003900310030003700,Female,730,Sao Paulo,Yes,2,4.0,4.7,0.33
fffe3200350039003300,Female,557,Sao Paulo,Yes,2,4.0,3.6,0.31
fffe33003200380038003500,Male,472,Rio de Janeiro,No,2,4.0,5.8,0.34
fffe32003000380035003800,Female,378,Sao Paulo,No,3,,7.4,0.58
fffe32003500300038003300,Male,476,Sao Paulo,Yes,2,3.0,5.8,0.36
fffe31003800340034003100,Male,521,Sao Paulo,Yes,2,3.0,5.9,0.49
fffe31003000370034003200,Female,410,Rio de Janeiro,Yes,3,7.0,7.7,0.7
fffe3500370035003500,Female,651,Rio de Janeiro,Yes,3,,,0.37
fffe31003800360036003400,Male,598,Rio de Janeiro,Yes,3,5.0,6.8,0.47
fffe31003600360034003400,Female,510,Sao Paulo,No,3,5.0,5.7,0.46
fffe32003600340035003000,Male,400,Rio de Janeiro,Yes,1,3.0,5.1,0.3
fffe32003400380032003800,Female,590,Sao Paulo,Yes,1,1.0,1.1,0.09
fffe31003200330035003400,Male,664,Rio de Janeiro,No,5,9.0,9.5,0.84
fffe33003400380036003500,Female,584,Sao Paulo,Yes,3,5.0,6.2,0.46
fffe32003700320039003900,Male,500,Rio de Janeiro,No,2,5.0,7.5,0.53
fffe3200330030003700,Female,477,Rio de Janeiro,Yes,5,9.0,8.9,0.88
fffe3700340036003300,Male,591,Rio de Janeiro,Yes,1,2.0,5.2,0.41
fffe31003100390037003400,Male,552,Rio de Janeiro,Yes,3,4.0,7.0,0.48
fffe32003500310039003600,Female,649,Sao Paulo,Yes,2,3.0,3.7,0.24
fffe32003000320032003600,Female,370,Sao Paulo,No,3,6.0,,0.68
fffe3500350030003100,Female,603,Rio de Janeiro,Yes,2,3.0,3.5,
fffe31003100350037003000,Male,628,Rio de Janeiro,No,2,3.0,4.4,0.37
fffe31003800390034003400,Male,602,Rio de Janeiro,No,3,7.0,6.6,0.59
fffe3500340030003900,Male,595,Sao Paulo,Yes,2,4.0,6.0,0.42
fffe32003300310034003600,Male,396,Rio de Janeiro,No,3,4.0,6.8,0.49
fffe3600310030003700,Male,447,Rio de Janeiro,No,3,5.0,6.3,0.61
fffe31003500390033003500,Female,713,Rio de Janeiro,No,1,2.0,5.2,0.4
fffe3200350030003900,Male,689,Sao Paulo,Yes,1,,0.0,0.0
fffe31003200360033003200,Female,557,Rio de Janeiro,No,2,4.0,5.7,0.51
fffe31003700350031003700,Male,466,Rio de Janeiro,No,2,6.0,7.7,0.57
fffe3200390034003800,Male,652,Rio de Janeiro,Yes,3,6.0,6.9,0.56
fffe33003100350031003500,Male,431,Rio de Janeiro,Yes,1,1.0,2.2,0.09
fffe33003200350037003200,Male,378,Rio de Janeiro,No,2,4.0,6.9,0.54
fffe360032003100,Male,627,Rio de Janeiro,No,4,7.0,7.0,0.66
fffe33003300370030003200,Female,710,Sao Paulo,Yes,2,3.0,4.8,0.44
fffe3400360035003100,Male,373,Rio de Janeiro,Yes,2,,6.4,0.4
fffe3700370036003400,Female,439,Rio de Janeiro,Yes,0,1.0,,0.23
fffe3700320037003600,Male,448,Rio de Janeiro,No,3,5.0,6.2,0.47
fffe31003000350031003700,Female,428,Sao Paulo,Yes,2,,5.5,0.43
fffe340036003200,Female,587,Sao Paulo,Yes,3,6.0,6.4,0.44
fffe32003900390038003800,Male,713,Rio de Janeiro,Yes,2,4.0,4.7,0.36
fffe3500320038003200,Female,476,Rio de Janeiro,No,1,2.0,2.9,0.11
fffe32003600310032003900,Male,665,Rio de Janeiro,Yes,3,5.0,4.5,0.37
fffe31003000360038003900,Male,561,Sao Paulo,No,2,4.0,7.1,0.51
fffe31003100340037003000,Female,433,Rio de Janeiro,Yes,1,1.0,3.7,0.21
fffe33003300350030003300,Female,629,Rio de Janeiro,Yes,4,9.0,7.4,0.74
fffe31003100370039003700,Female,605,Sao Paulo,Yes,3,5.0,5.3,0.36
fffe32003700320030003600,Male,728,Rio de Janeiro,Yes,4,7.0,8.2,0.7
fffe32003200390033003000,Male,461,Sao Paulo,No,1,3.0,2.7,0.18
fffe3100310033003000,Male,450,Rio de Janeiro,Yes,2,5.0,6.5,0.49
fffe31003300340033003100,Female,379,Sao Paulo,No,3,6.0,5.3,0.43
fffe32003500330036003000,Male,500,Sao Paulo,Yes,3,5.0,6.0,0.42
fffe33003100340035003900,Male,683,Sao Paulo,Yes,2,6.0,6.7,0.51
fffe3700350033003100,Male,399,Rio de Janeiro,No,3,5.0,7.8,0.62
fffe31003000330032003500,Male,628,Rio de Janeiro,Yes,3,4.0,5.4,0.38
fffe31003600340033003300,Male,503,Rio de Janeiro,No,2,,4.6,0.24
fffe31003200350032003700,Male,573,Rio de Janeiro,Yes,2,6.0,7.4,0.68
fffe3600300033003400,Male,621,Sao Paulo,Yes,3,,7.3,0.53
fffe3900310036003000,Female,510,Rio de Janeiro,Yes,3,6.0,5.5,0.47
fffe32003400390038003000,Female,656,Rio de Janeiro,Yes,3,5.0,6.8,0.48
fffe31003000330034003200,Male,457,Sao Paulo,Yes,3,5.0,6.6,0.6
fffe31003800300035003700,Male,571,Rio de Janeiro,Yes,2,6.0,7.3,0.55
fffe32003500300031003500,Male,619,Rio de Janeiro,No,4,8.0,9.1,0.73
fffe32003300320035003600,Male,475,Rio de Janeiro,No,3,7.0,6.0,0.51
fffe31003900330031003800,Female,464,Rio de Janeiro,Yes,1,2.0,3.5,0.3
fffe3400360039003000,Female,664,Sao Paulo,No,3,6.0,6.8,0.54
fffe31003000320030003000,Male,703,Sao Paulo,No,3,6.0,6.4,0.62
fffe31003000370035003400,Female,636,Rio de Janeiro,Yes,3,5.0,6.5,0.43
fffe32003000340034003800,Male,369,Rio de Janeiro,No,3,4.0,3.8,0.29
fffe3200350039003100,Male,604,Rio de Janeiro,Yes,3,7.0,8.8,
fffe33003400380032003700,Male,508,Rio de Janeiro,Yes,2,3.0,6.9,0.5
fffe33003100300039003700,Female,367,Rio de Janeiro,Yes,1,2.0,4.8,0.39
fffe31003900300030003700,Male,549,Rio de Janeiro,Yes,3,5.0,,0.47
fffe31003200350036003100,Female,541,Rio de Janeiro,Yes,1,3.0,5.1,
fffe360030003800,Male,447,Sao Paulo,No,3,7.0,8.6,0.74
fffe3100300030003900,Male,709,Sao Paulo,Yes,2,1.0,2.7,0.08
fffe3800390035003700,Male,372,Rio de Janeiro,No,1,4.0,6.4,0.51
fffe33003100340039003700,Male,630,Rio de Janeiro,Yes,2,5.0,8.2,0.71
fffe33003300320036003300,Male,637,Rio de Janeiro,Yes,0,1.0,2.5,0.16
fffe31003400300039003900,Female,652,Rio de Janeiro,No,0,,2.8,0.11
fffe32003700340030003800,Female,527,Sao Paulo,Yes,3,5.0,5.5,0.5
fffe32003700380034003800,Male,422,Sao Paulo,No,2,4.0,5.8,0.4
fffe32003300300033003300,Male,468,Sao Paulo,Yes,1,3.0,2.8,0.13
fffe33003200310038003600,Female,685,Rio de Janeiro,No,3,6.0,8.0,0.73
fffe31003600350038003600,Male,375,Sao Paulo,No,2,3.0,,0.5
fffe31003300380038003300,Female,401,Sao Paulo,No,2,3.0,2.9,0.24
fffe32003000300033003800,Female,525,Sao Paulo,Yes,3,7.0,7.3,0.55
fffe3700350035003700,Female,454,Rio de Janeiro,No,3,,5.2,0.39
fffe31003000320033003700,Female,465,Sao Paulo,No,2,5.0,,0.6
fffe31003500390037003800,Female,668,Rio de Janeiro,Yes,3,5.0,,0.48
fffe3200340038003500,Female,376,Rio de Janeiro,Yes,2,,,0.35
fffe33003400360033003500,Male,664,Rio de Janeiro,No,3,6.0,6.3,0.6
fffe3100350036003300,Male,541,Rio de Janeiro,Yes,1,3.0,4.6,0.34
fffe32003300320039003600,Male,590,Sao Paulo,Yes,0,1.0,3.2,0.22
fffe32003400300031003200,Male,725,Sao Paulo,Yes,2,4.0,7.7,0.65
fffe3300330032003300,Male,632,Sao Paulo,Yes,3,,4.4,0.37
fffe33003200330036003500,Male,404,Rio de Janeiro,Yes,3,5.0,6.1,0.42
fffe32003400390038003500,Female,438,Sao Paulo,No,2,6.0,6.0,0.52
fffe31003000390030003300,Female,671,Rio de Janeiro,No,3,5.0,6.1,0.47
fffe31003100350030003200,Female,570,Sao Paulo,Yes,4,7.0,7.2,0.67
fffe3500320036003700,Female,716,Sao Paulo,No,2,,5.2,0.38
fffe31003100320034003900,Male,487,Rio de Janeiro,Yes,1,4.0,,0.36
fffe31003000350032003600,Female,601,Sao Paulo,No,0,2.0,4.2,
fffe31003900360030003700,Male,508,Rio de Janeiro,Yes,1,3.0,5.5,0.34
fffe33003300340030003900,Male,610,Rio de Janeiro,No,2,5.0,5.4,0.45
fffe3700310038003500,Female,696,Rio de Janeiro,Yes,1,3.0,,0.26
fffe33003100340039003800,Male,407,Rio de Janeiro,Yes,3,6.0,6.1,0.47
fffe3100390030003900,Male,704,Rio de Janeiro,No,2,3.0,3.4,0.23
fffe3700380036003900,Male,628,Rio de Janeiro,Yes,2,,4.8,0.34
fffe33003200380035003600,Male,375,Rio de Janeiro,No,1,3.0,5.9,0.35
fffe3500340038003800,Male,676,Sao Paulo,Yes,1,3.0,5.3,0.3
fffe3700340032003000,Male,505,Sao Paulo,Yes,1,2.0,5.4,0.39
fffe33003400390033003400,Female,437,Sao Paulo,Yes,1,3.0,4.0,0.33
fffe31003800380037003400,Male,657,Rio de Janeiro,No,2,4.0,4.4,0.36
fffe31003300340039003200,Male,642,Rio de Janeiro,Yes,1,3.0,5.9,
fffe3100340033003200,Female,582,Sao Paulo,No,4,8.0,7.7,0.72
fffe33003000370035003300,Female,664,Rio de Janeiro,Yes,2,5.0,4.7,0.38
fffe31003600330031003100,Female,726,Rio de Janeiro,Yes,3,6.0,6.6,0.47
fffe31003500300033003200,Male,637,Sao Paulo,No,4,7.0,8.6,0.69
fffe3400300037003200,Male,623,Rio de Janeiro,Yes,2,4.0,3.6,0.19
fffe33003000380031003500,Male,668,Rio de Janeiro,Yes,2,4.0,5.0,0.45
fffe31003600330036003000,Female,514,Sao Paulo,Yes,2,4.0,5.7,0.36
fffe31003400370031003000,Female,586,Sao Paulo,Yes,3,,,0.45
fffe3400370033003200,Female,685,Rio de Janeiro,No,3,5.0,,0.58
fffe32003400380034003200,Male,370,Rio de Janeiro,No,3,7.0,6.0,0.51
fffe32003900360034003800,Male,442,Rio de Janeiro,No,0,1.0,2.5,0.16
fffe32003000360031003800,Female,592,Sao Paulo,Yes,1,1.0,1.5,0.12
fffe32003000330035003100,Male,512,Sao Paulo,No,3,6.0,7.7,0.58
fffe3300330039003700,Female,393,Rio de Janeiro,Yes,3,6.0,5.9,0.5
fffe320030003900,Female,409,Rio de Janeiro,No,1,3.0,7.2,0.5
fffe33003100350039003700,Male,527,Rio de Janeiro,Yes,2,3.0,3.0,0.23
fffe330035003300,Female,517,Rio de Janeiro,No,4,6.0,8.4,0.67
fffe31003900350037003100,Female,580,Rio de Janeiro,Yes,1,3.0,4.7,0.27
fffe32003600360033003300,Female,496,Sao Paulo,Yes,2,3.0,4.1,0.29
fffe31003100390031003000,Female,506,Rio de Janeiro,No,4,6.0,7.1,0.69
fffe32003500340036003800,Male,484,Rio de Janeiro,No,4,6.0,6.8,0.53
fffe32003200300032003800,Male,422,Sao Paulo,No,0,,,0.29
fffe32003400370038003800,Female,675,Rio de Janeiro,Yes,3,5.0,5.3,0.39
fffe32003800380030003000,Female,506,Sao Paulo,Yes,3,5.0,6.2,0.43
fffe3300310031003700,Female,481,Sao Paulo,No,1,2.0,3.9,0.27
fffe31003300370032003400,Female,706,Rio de Janeiro,No,2,4.0,4.1,0.33
fffe31003300310039003100,Male,465,Rio de Janeiro,Yes,1,2.0,,0.07
fffe33003400380039003600,Male,531,Rio de Janeiro,No,2,6.0,7.6,0.62
fffe32003300380037003100,Male,585,Rio de Janeiro,No,1,2.0,6.3,0.46
fffe31003700390030003500,Female,434,Rio de Janeiro,Yes,3,6.0,6.6,0.46
fffe3200300030003700,Male,513,Rio de Janeiro,No,3,7.0,,
fffe31003300350031003000,Female,454,Sao Paulo,Yes,3,6.0,,0.63
fffe32003000370038003500,Male,378,Sao Paulo,No,3,5.0,7.7,0.68
fffe31003700370032003800,Male,542,Sao Paulo,No,3,,,0.61
fffe32003900370036003300,Female,692,Rio de Janeiro,Yes,3,5.0,5.6,0.43
fffe32003300320034003800,Male,540,Rio de Janeiro,No,1,4.0,7.6,0.55
fffe31003000370034003500,Female,507,Rio de Janeiro,No,2,6.0,8.0,0.69
fffe3800350033003700,Female,618,Rio de Janeiro,No,2,6.0,7.4,0.56
fffe390035003500,Male,380,Rio de Janeiro,No,3,5.0,6.1,
fffe31003400370037003700,Female,725,Sao Paulo,Yes,0,1.0,3.6,0.3
fffe31003500300036003700,Male,730,Rio de Janeiro,No,2,5.0,6.2,0.56
fffe33003100340038003000,Male,659,Rio de Janeiro,No,3,6.0,6.1,0.51
fffe31003000380037003000,Male,383,Sao Paulo,No,2,4.0,7.9,
fffe31003800390039003800,Female,655,Rio de Janeiro,No,4,8.0,9.0,0.93
fffe3800370037003500,Female,545,Rio de Janeiro,Yes,1,3.0,3.2,0.26
fffe32003300340036003700,Female,543,Rio de Janeiro,Yes,1,1.0,4.4,0.25
fffe3600370031003400,Female,537,Sao Paulo,Yes,2,4.0,,0.41
fffe360036003300,Female,372,Rio de Janeiro,Yes,2,4.0,6.0,0.42
fffe3200370038003500,Female,712,Sao Paulo,No,1,,5.4,0.36
fffe32003800320036003400,Male,488,Rio de Janeiro,Yes,0,2.0,4.1,0.23
fffe3500300032003200,Male,643,Sao Paulo,Yes,2,4.0,5.6,0.4
fffe3200340037003900,Male,389,Rio de Janeiro,Yes,2,4.0,5.1,0.3
fffe31003500350035003300,Female,494,Rio de Janeiro,Yes,2,3.0,,0.4
fffe32003300340039003100,Male,622,Rio de Janeiro,No,1,2.0,4.8,0.24
fffe32003600390035003100,Female,590,Rio de Janeiro,No,4,8.0,9.1,0.79
fffe33003300320032003000,Male,650,Rio de Janeiro,No,1,2.0,2.4,0.15
fffe3500390033003300,Female,709,Sao Paulo,Yes,1,4.0,6.0,0.38
fffe3700330039003300,Male,515,Rio de Janeiro,Yes,2,,3.0,0.25
fffe32003500360033003500,Male,511,Rio de Janeiro,No,3,6.0,5.6,0.54
fffe31003700340038003800,Male,588,Sao Paulo,No,0,,3.1,0.18
fffe3300380032003600,Female,629,Sao Paulo,Yes,1,2.0,,
fffe3800380034003000,Female,479,Sao Paulo,No,4,6.0,7.6,
fffe39003200,Male,686,Sao Paulo,Yes,1,3.0,3.4,0.28
fffe31003300300038003200,Female,416,Rio de Janeiro,Yes,1,2.0,2.8,0.08
fffe31003900320035003300,Female,462,Rio de Janeiro,No,2,,3.7,0.22
fffe33003000390039003900,Male,384,Rio de Janeiro,No,3,7.0,8.1,0.71
fffe3200330037003400,Female,512,Sao Paulo,Yes,2,4.0,6.7,0.45
fffe32003300340037003800,Female,493,Sao Paulo,No,2,5.0,8.4,0.67
fffe31003100330031003300,Female,652,Sao Paulo,Yes,1,2.0,4.1,0.35
fffe32003100310038003500,Male,620,Rio de Janeiro,No,3,6.0,7.1,0.61
fffe31003500330034003000,Female,707,Sao Paulo,Yes,1,3.0,3.2,0.26
fffe31003100390032003400,Female,482,Sao Paulo,No,1,2.0,,0.13
fffe31003000390030003200,Female,650,Rio de Janeiro,Yes,3,5.0,6.4,0.42
fffe32003200300032003400,Male,602,Rio de Janeiro,Yes,2,4.0,4.4,0.33
fffe33003000360036003300,Male,400,Rio de Janeiro,Yes,1,2.0,4.9,0.42
fffe32003900370039003600,Male,521,Sao Paulo,No,2,5.0,6.7,0.63
fffe31003800360036003800,Male,402,Rio de Janeiro,No,4,9.0,9.0,0.72
fffe3700310030003000,Male,511,Rio de Janeiro,Yes,2,3.0,,0.46
fffe31003300310033003500,Female,603,Rio de Janeiro,No,1,4.0,4.8,0.32
fffe33003300370037003200,Male,417,Rio de Janeiro,No,2,6.0,6.4,0.61
fffe33003000390036003700,Female,380,Rio de Janeiro,No,1,4.0,4.6,0.36
fffe32003200340038003100,Female,506,Rio de Janeiro,Yes,2,,7.0,0.56
fffe32003800340031003200,Female,387,Rio de Janeiro,Yes,3,8.0,9.3,0.89
fffe31003700390031003100,Male,638,Rio de Janeiro,Yes,3,6.0,,
fffe3500310036003200,Male,442,Rio de Janeiro,No,2,4.0,6.5,0.56
fffe32003200340035003900,Male,385,Rio de Janeiro,No,2,5.0,6.6,
fffe32003800340035003600,Male,689,Sao Paulo,No,4,8.0,8.3,0.67
fffe32003800350039003000,Male,609,Rio de Janeiro,No,3,6.0,5.8,0.5
fffe32003700350033003200,Female,503,Sao Paulo,Yes,2,3.0,5.5,0.33
fffe3700360035003700,Female,680,Rio de Janeiro,No,3,7.0,8.6,0.78
fffe3900310032003200,Female,571,Rio de Janeiro,Yes,2,6.0,9.0,0.75
fffe3500380030003200,Female,696,Rio de Janeiro,No,3,,3.9,0.26
fffe32003300320038003200,Male,689,Rio de Janeiro,No,0,1.0,2.5,0.08
fffe32003900360032003200,Male,408,Sao Paulo,No,3,6.0,7.5,0.69
fffe33003300340035003100,Male,534,Rio de Janeiro,Yes,3,6.0,7.3,0.56
fffe3100300030003800,Male,630,Rio de Janeiro,Yes,1,2.0,2.7,0.22
fffe3500340031003800,Male,487,Rio de Janeiro,No,3,7.0,6.6,0.56
fffe32003500300030003400,Female,570,Sao Paulo,No,1,1.0,2.6,0.11
fffe32003400390038003400,Female,516,Sao Paulo,No,1,3.0,6.9,0.47
fffe33003000390030003300,Female,449,Rio de Janeiro,No,1,3.0,5.6,0.51
fffe31003400390032003600,Male,427,Rio de Janeiro,No,3,5.0,7.2,0.56
fffe33003000390038003000,Female,521,Rio de Janeiro,No,3,6.0,7.3,0.6
fffe32003600310033003300,Male,665,Sao Paulo,No,2,4.0,7.3,0.52
fffe3700310033003300,Female,724,Rio de Janeiro,Yes,2,5.0,,0.56
fffe32003700370039003900,Female,628,Rio de Janeiro,No,3,5.0,6.7,0.58
fffe31003100320038003200,Female,460,Sao Paulo,No,2,4.0,6.8,0.45
fffe3500330033003900,Female,413,Rio de Janeiro,Yes,3,,5.8,0.43
fffe33003400380031003100,Male,629,Rio de Janeiro,Yes,0,1.0,3.8,0.27
fffe31003600310030003600,Male,489,Rio de Janeiro,No,4,7.0,6.8,0.56
fffe31003400320031003900,Male,566,Sao Paulo,No,2,,,0.53
fffe3300380035003000,Female,576,Rio de Janeiro,Yes,2,4.0,,0.44
fffe32003200380035003500,Female,694,Sao Paulo,Yes,1,1.0,4.4,0.29
fffe3700350036003400,Female,467,Rio de Janeiro,Yes,2,7.0,7.8,0.7
fffe32003400380036003500,Male,638,Rio de Janeiro,Yes,2,5.0,6.1,0.37
fffe31003000300034003200,Female,405,Sao Paulo,No,2,5.0,7.8,0.67
fffe3100330038003100,Female,716,Rio de Janeiro,No,3,6.0,5.5,0.45
fffe33003100380030003600,Female,548,Rio de Janeiro,No,2,3.0,4.0,0.28
fffe32003200390038003900,Female,530,Sao Paulo,Yes,3,5.0,6.7,0.45
fffe31003200310034003300,Female,666,Sao Paulo,Yes,1,2.0,0.0,0.0
fffe32003200340034003000,Female,475,Rio de Janeiro,Yes,2,4.0,5.6,0.48
fffe32003600300036003600,Male,566,Rio de Janeiro,Yes,3,7.0,8.8,0.7
fffe32003400320034003300,Male,677,Rio de Janeiro,Yes,5,9.0,10.0,0.9
fffe32003000330036003000,Female,552,Sao Paulo,Yes,2,3.0,6.2,0.39
fffe31003600360038003300,Female,612,Rio de Janeiro,No,1,2.0,4.3,0.24
fffe3200380034003600,Male,624,Rio de Janeiro,Yes,4,9.0,8.5,0.75
fffe33003300330038003800,Female,579,Rio de Janeiro,Yes,2,5.0,6.8,0.48
fffe3100330034003200,Male,611,Sao Paulo,No,2,4.0,7.1,0.62
fffe3500330035003700,Female,651,Rio de Janeiro,No,1,3.0,5.5,0.41
fffe32003400350036003300,Male,530,Rio de Janeiro,No,5,9.0,9.8,0.85
fffe3100330038003900,Female,715,Rio de Janeiro,Yes,2,3.0,6.6,0.48
fffe32003200320037003300,Female,607,Sao Paulo,Yes,2,4.0,,0.38
fffe3200390039003900,Male,557,Rio de Janeiro,No,3,5.0,8.2,0.62
fffe31003700360038003700,Male,371,Rio de Janeiro,No,3,6.0,,0.65
fffe32003600370031003800,Male,678,Sao Paulo,Yes,2,4.0,3.1,0.24
fffe33003300390034003100,Male,483,Sao Paulo,No,3,6.0,7.5,0.54
fffe3900390038003800,Female,440,Sao Paulo,Yes,1,2.0,4.5,0.26
fffe31003000350036003900,Female,384,Sao Paulo,Yes,1,3.0,5.1,0.47
fffe3900310030003200,Female,486,Rio de Janeiro,Yes,3,,,0.48
fffe31003300330032003600,Female,458,Rio de Janeiro,No,2,3.0,5.0,
fffe33003200350032003600,Female,463,Rio de Janeiro,No,2,6.0,8.0,0.71
fffe33003100300036003400,Female,393,Rio de Janeiro,No,3,5.0,6.3,0.56
fffe32003100310033003100,Female,578,Sao Paulo,Yes,3,6.0,,0.42
fffe33003300330036003200,Female,726,Rio de Janeiro,No,4,8.0,6.4,0.6
fffe31003200310036003100,Male,587,Rio de Janeiro,No,0,2.0,3.3,0.21
fffe31003000330032003000,Male,666,Rio de Janeiro,No,1,,,0.16
fffe31003300370033003900,Female,686,Rio de Janeiro,Yes,1,3.0,6.4,0.4
fffe3100310032003000,Male,542,Rio de Janeiro,No,3,7.0,6.3,0.51
fffe32003000300034003600,Female,486,Rio de Janeiro,No,0,1.0,4.5,0.24
fffe33003300390031003200,Male,397,Sao Paulo,No,4,7.0,7.2,0.61
fffe3900370030003700,Female,562,Sao Paulo,Yes,1,3.0,,0.48
fffe3700340032003500,Female,376,Rio de Janeiro,Yes,2,5.0,4.2,
fffe32003500330038003300,Male,699,Rio de Janeiro,No,5,10.0,8.8,0.97
fffe32003000390036003900,Male,537,Rio de Janeiro,Yes,3,5.0,6.7,0.58
fffe3600380032003800,Female,525,Sao Paulo,No,1,3.0,4.2,0.32
fffe31003600380039003600,Female,704,Sao Paulo,No,1,4.0,5.3,0.38
fffe32003200370030003600,Female,634,Rio de Janeiro,No,3,6.0,5.4,0.45
fffe31003800390036003600,Female,405,Rio de Janeiro,Yes,0,1.0,,
fffe32003600360036003100,Male,726,Rio de Janeiro,No,2,5.0,6.8,0.66
fffe3700300032003900,Female,684,Rio de Janeiro,Yes,1,4.0,6.9,0.54
fffe33003100330031003200,Female,391,Rio de Janeiro,No,3,7.0,6.8,0.6
fffe31003000370035003000,Male,607,Sao Paulo,Yes,1,,6.7,0.46
fffe33003300370039003300,Female,422,Rio de Janeiro,No,2,3.0,4.2,0.31
fffe31003000320033003000,Female,511,Sao Paulo,Yes,2,4.0,5.9,
fffe31003300310039003300,Male,492,Rio de Janeiro,Yes,3,6.0,6.8,
fffe31003900330038003800,Male,378,Sao Paulo,Yes,2,4.0,4.8,0.28
fffe31003800330032003300,Male,421,Sao Paulo,Yes,2,4.0,2.3,0.15
fffe3900350034003700,Male,654,Rio de Janeiro,No,3,6.0,7.4,0.63
fffe33003100330035003700,Female,537,Rio de Janeiro,No,2,5.0,7.5,0.73
fffe33003100380033003900,Female,649,Sao Paulo,No,2,3.0,6.1,0.43
fffe32003600300032003900,Male,698,Rio de Janeiro,Yes,2,4.0,7.6,0.68
fffe31003200340032003500,Male,527,Rio de Janeiro,Yes,1,3.0,,0.35
fffe32003600310035003400,Female,572,Rio de Janeiro,No,3,6.0,7.1,0.6
fffe32003500360031003700,Male,549,Rio de Janeiro,Yes,3,7.0,5.8,0.54
fffe3600310035003700,Male,537,Rio de Janeiro,No,2,,2.7,0.13
fffe31003500350031003800,Female,459,Sao Paulo,Yes,0,1.0,2.4,0.19
fffe32003100350034003700,Female,443,Rio de Janeiro,Yes,3,4.0,4.3,0.35
fffe31003500370036003200,Male,454,Rio de Janeiro,No,2,6.0,,0.59
fffe3300360030003000,Male,454,Rio de Janeiro,Yes,0,2.0,4.8,0.28
fffe31003200310038003200,Male,515,Rio de Janeiro,Yes,0,,4.3,0.26
fffe32003600340038003800,Male,695,Rio de Janeiro,Yes,2,3.0,2.2,0.18
fffe33003200350036003500,Female,566,Rio de Janeiro,No,2,6.0,7.4,0.63
fffe330034003300,Male,674,Rio de Janeiro,Yes,5,9.0,9.0,0.81
fffe33003300330032003500,Male,511,Rio de Janeiro,Yes,2,2.0,4.3,0.25
fffe31003500300036003600,Female,576,Rio de Janeiro,Yes,2,4.0,7.1,0.5
fffe3900330032003600,Male,438,Rio de Janeiro,No,5,9.0,,1.0
fffe32003700320039003200,Female,437,Sao Paulo,Yes,2,2.0,2.8,0.21
